year,subfield_id,subfield_name,id,name,us_works_count,fetch_date
2009,1312,Molecular Biology,T10683,Mass Spectrometry Techniques and Applications,845,2025-11-20 11:02:29
2009,1312,Molecular Biology,T10521,RNA and protein synthesis mechanisms,844,2025-11-20 11:02:29
2009,1312,Molecular Biology,T10519,Advanced Proteomics Techniques and Applications,769,2025-11-20 11:02:29
2009,1312,Molecular Biology,T10407,Lipid Membrane Structure and Behavior,729,2025-11-20 11:02:29
2009,1312,Molecular Biology,T12388,Identification and Quantification in Food,702,2025-11-20 11:02:29
2009,1312,Molecular Biology,T10932,Microbial Metabolic Engineering and Bioproduction,685,2025-11-20 11:02:29
2009,1312,Molecular Biology,T11710,Biomedical Text Mining and Ontologies,664,2025-11-20 11:02:29
2009,1312,Molecular Biology,T10836,Metabolomics and Mass Spectrometry Studies,645,2025-11-20 11:02:29
2009,1312,Molecular Biology,T10303,Photosynthetic Processes and Mechanisms,630,2025-11-20 11:02:29
2009,1312,Molecular Biology,T10432,DNA and Nucleic Acid Chemistry,614,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10796,Cooperative Communication and Network Coding,2262,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10715,Distributed and Parallel Computing Systems,2177,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10054,Parallel Computing and Optimization Techniques,2089,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10246,Mobile Ad Hoc Networks,1996,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T11181,Advanced Data Storage Technologies,1641,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10080,Energy Efficient Wireless Sensor Networks,1592,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10772,Distributed systems and fault tolerance,1482,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10317,Advanced Database Systems and Queries,1478,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10829,Interconnection Networks and Systems,1451,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T11478,Caching and Content Delivery,1219,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10400,Network Security and Intrusion Detection,1203,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10742,Peer-to-Peer Network Technologies,1182,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T11896,Opportunistic and Delay-Tolerant Networks,1169,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T11158,Wireless Networks and Protocols,1145,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10148,Advanced MIMO Systems Optimization,1142,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10575,Wireless Communication Networks Research,1139,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10101,Cloud Computing and Resource Management,1010,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T11409,Advanced Wireless Network Optimization,978,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T10125,Advanced Wireless Communication Techniques,962,2025-11-20 11:02:29
2009,1705,Computer Networks and Communications,T12127,Software System Performance and Reliability,943,2025-11-20 11:02:29
2009,2303,Ecology,T11791,Microbial Community Ecology and Physiology,3036,2025-11-20 11:02:29
2009,2303,Ecology,T10199,Wildlife Ecology and Conservation,2160,2025-11-20 11:02:29
2009,2303,Ecology,T11048,Bacteriophages and microbial interactions,2128,2025-11-20 11:02:29
2009,2303,Ecology,T10015,Genomics and Phylogenetic Studies,1723,2025-11-20 11:02:29
2009,2303,Ecology,T10659,Marine animal studies overview,1361,2025-11-20 11:02:29
2009,2303,Ecology,T10815,Parasite Biology and Host Interactions,1309,2025-11-20 11:02:29
2009,2303,Ecology,T13388,Rangeland and Wildlife Management,1244,2025-11-20 11:02:29
2009,2303,Ecology,T12073,Isotope Analysis in Ecology,1243,2025-11-20 11:02:29
2009,2303,Ecology,T10302,Fish Ecology and Management Studies,1160,2025-11-20 11:02:29
2009,2303,Ecology,T10005,Ecology and Vegetation Dynamics Studies,1062,2025-11-20 11:02:29
2009,2303,Ecology,T10577,Hydrology and Sediment Transport Processes,1029,2025-11-20 11:02:29
2009,2303,Ecology,T10341,Coral and Marine Ecosystems Studies,1018,2025-11-20 11:02:29
2009,2303,Ecology,T10089,Avian ecology and behavior,1017,2025-11-20 11:02:29
2009,2303,Ecology,T10765,Marine Biology and Ecology Research,932,2025-11-20 11:02:29
2009,2303,Ecology,T11879,Protist diversity and phylogeny,899,2025-11-20 11:02:29
2009,2303,Ecology,T12097,Aquatic Invertebrate Ecology and Behavior,879,2025-11-20 11:02:29
2009,2303,Ecology,T11913,Animal Ecology and Behavior Studies,867,2025-11-20 11:02:29
2009,2303,Ecology,T10230,Marine and fisheries research,857,2025-11-20 11:02:29
2009,2303,Ecology,T10779,Coastal wetland ecosystem dynamics,840,2025-11-20 11:02:29
2009,2303,Ecology,T11056,Physiological and biochemical adaptations,803,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10635,Hydraulic Fracturing and Reservoir Analysis,1339,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T12784,Modular Robots and Swarm Intelligence,871,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T12169,Non-Destructive Testing Techniques,731,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10998,Heat Transfer and Optimization,718,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10672,Design Education and Practice,622,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10892,Drilling and Well Engineering,614,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10717,Aluminum Alloys Composites Properties,600,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T11801,Reservoir Engineering and Simulation Methods,534,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10188,Advanced machining processes and optimization,521,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T12099,Advanced materials and composites,500,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T11583,Advanced Measurement and Metrology Techniques,494,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T11372,Hydraulic and Pneumatic Systems,485,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T11945,Heat Transfer Mechanisms,474,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T11737,Advanced Materials and Mechanics,466,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T11138,Tribology and Lubrication Engineering,463,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10850,Heat Transfer and Boiling Studies,447,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10204,Microstructure and mechanical properties,423,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10700,Metal Forming Simulation Techniques,399,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10386,Microstructure and Mechanical Properties of Steels,384,2025-11-20 11:02:29
2009,2210,Mechanical Engineering,T10396,Fatigue and fracture mechanics,381,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10325,Astro and Planetary Science,3556,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10039,"Stellar, planetary, and galactic studies",3265,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10477,Astrophysics and Star Formation Studies,2316,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10026,"Galaxies: Formation, Evolution, Phenomena",2288,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10406,Planetary Science and Exploration,2220,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10159,Ionosphere and magnetosphere dynamics,2076,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10251,Solar and Space Plasma Dynamics,2044,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10095,Cosmology and Gravitation Theories,1748,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T12917,Astronomy and Astrophysical Research,1616,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10744,Astrophysical Phenomena and Observations,1597,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T11323,Gamma-ray bursts and supernovae,1563,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10818,Astrophysics and Cosmic Phenomena,1053,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10025,Black Holes and Theoretical Physics,938,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10463,Pulsars and Gravitational Waves Research,901,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T11786,Geomagnetism and Paleomagnetism Studies,774,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T12788,Space Science and Extraterrestrial Life,593,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T12450,Radio Astronomy Observations and Technology,584,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T10346,Magnetic confinement fusion research,457,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T11090,Dark Matter and Cosmic Phenomena,452,2025-11-20 11:02:29
2009,3103,Astronomy and Astrophysics,T14214,Space Exploration and Technology,451,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10299,Photonic and Optical Devices,3428,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10472,Semiconductor materials and devices,3337,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10558,Advancements in Semiconductor Devices and Circuit Design,1859,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10409,Fuel Cells and Related Materials,1782,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10913,Molecular Junctions and Nanostructures,1731,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10796,Cooperative Communication and Network Coding,1650,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T14117,Integrated Circuits and Semiconductor Failure Analysis,1525,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10148,Advanced MIMO Systems Optimization,1479,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T11429,Semiconductor Lasers and Optical Devices,1421,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10232,Optical Network Technologies,1392,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10363,Low-power high-performance VLSI design,1296,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10502,Advanced Memory and Neural Computing,1197,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10262,Microwave Engineering and Waveguides,1179,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10018,Advancements in Battery Materials,1173,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10988,Advanced Fiber Laser Technologies,1118,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10187,Radio Frequency Integrated Circuit Design,1112,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T11392,Energy Harvesting in Wireless Networks,1102,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10125,Advanced Wireless Communication Techniques,1072,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T11409,Advanced Wireless Network Optimization,1061,2025-11-20 11:02:29
2010,2208,Electrical and Electronic Engineering,T10660,Conducting polymers and applications,1043,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T12386,Advanced X-ray and CT Imaging,1687,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T10412,Microfluidic and Capillary Electrophoresis Applications,1598,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T12015,Photoacoustic and Ultrasonic Imaging,1591,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T11190,3D Printing in Biomedical Research,1483,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T11255,Microfluidic and Bio-sensing Technologies,1440,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T10171,Biofuel production and bioconversion,1428,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T10784,Muscle activation and electromyography studies,1328,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T10338,Advanced Sensor and Energy Harvesting Materials,1269,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T10675,Mechanical Circulatory Support Devices,1197,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T11272,Nanowire Synthesis and Applications,1192,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T11160,Acoustic Wave Resonator Technologies,1139,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T11667,Advanced Chemical Sensor Technologies,1122,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T10059,Bone Tissue Engineering Materials,1079,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T10295,Plasmonic and Surface Plasmon Research,1054,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T11301,Advanced Surface Polishing Techniques,974,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T11582,Nanopore and Nanochannel Transport Studies,955,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T11569,Optical Coherence Tomography Applications,925,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T11018,Lower Extremity Biomechanics and Pathologies,907,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T11407,Innovative Microfluidic and Catalytic Techniques Innovation,890,2025-11-20 11:02:29
2010,2204,Biomedical Engineering,T10782,Nanoplatforms for cancer theranostics,878,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10083,Graphene research and applications,1863,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10192,Catalytic Processes in Materials Science,1716,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10074,Carbon Nanotubes in Composites,1693,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T11162,Enzyme Structure and Function,1686,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10321,Quantum Dots Synthesis And Properties,1355,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10090,ZnO doping and properties,1144,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T12588,Electronic and Structural Properties of Oxides,1048,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10478,Diamond and Carbon-based Materials Research,971,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10044,Protein Structure and Dynamics,963,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10474,Material Dynamics and Properties,936,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10107,Ferroelectric and Piezoelectric Materials,868,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T11242,Nuclear Materials and Properties,856,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T11279,Lanthanide and Transition Metal Complexes,811,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10311,Advancements in Solid Oxide Fuel Cells,778,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10472,Semiconductor materials and devices,760,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10204,Microstructure and mechanical properties,754,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10590,Chalcogenide Semiconductor Thin Films,725,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10903,Porphyrin and Phthalocyanine Chemistry,676,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T10030,Electrocatalysts for Energy Conversion,675,2025-11-20 11:02:29
2010,2505,Materials Chemistry,T11277,Thermal properties of materials,622,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10215,Semantic Web and Ontologies,1797,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10181,Natural Language Processing Techniques,1746,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10028,Topic Modeling,1472,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10320,Neural Networks and Applications,1201,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T11269,Algorithms and Data Compression,1106,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10020,Quantum Information and Cryptography,949,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10237,Cryptography and Data Security,943,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10711,Target Tracking and Data Fusion in Sensor Networks,902,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T11598,Internet Traffic Analysis and Secure E-voting,885,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10639,Advanced Software Engineering Methodologies,883,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T11901,Bayesian Methods and Mixture Models,838,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T12157,Geochemistry and Geologic Mapping,826,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10126,"Logic, programming, and type systems",796,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T12031,Speech and dialogue systems,796,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T11424,Security and Verification in Computing,733,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10201,Speech Recognition and Synthesis,717,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T11130,Coding theory and cryptography,710,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T11303,Bayesian Modeling and Causal Inference,706,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T11010,"Logic, Reasoning, and Knowledge",677,2025-11-20 11:02:29
2010,1702,Artificial Intelligence,T10679,Service-Oriented Architecture and Web Services,667,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10923,Force Microscopy Techniques and Applications,2146,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10002,Advanced Chemical Physics Studies,2131,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T11177,Spectroscopy and Quantum Chemical Studies,1976,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10299,Photonic and Optical Devices,1788,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10382,Quantum and electron transport phenomena,1693,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T11449,Mechanical and Optical Resonators,1629,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10988,Advanced Fiber Laser Technologies,1594,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10022,Semiconductor Quantum Structures and Devices,1389,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10666,Photonic Crystals and Applications,1321,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T11993,Atomic and Subatomic Physics Research,1294,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10425,Cold Atom Physics and Bose-Einstein Condensates,1205,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10049,Magnetic properties of thin films,989,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T11484,Adaptive optics and wavefront sensing,964,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10566,Laser-Matter Interactions and Applications,955,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T11965,"Quantum, superfluid, helium dynamics",893,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10523,Atomic and Molecular Physics,892,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T11853,Semiconductor materials and interfaces,852,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10037,Physics of Superconductivity and Magnetism,849,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10020,Quantum Information and Cryptography,795,2025-11-20 11:02:29
2010,3107,"Atomic and Molecular Physics, and Optics",T10622,Quantum Mechanics and Applications,750,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10015,Genomics and Phylogenetic Studies,1840,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10207,Advanced biosensing and bioanalysis techniques,1812,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10044,Protein Structure and Dynamics,1803,2025-11-20 11:02:29
2010,1312,Molecular Biology,T11791,Microbial Community Ecology and Physiology,1508,2025-11-20 11:02:29
2010,1312,Molecular Biology,T11162,Enzyme Structure and Function,1432,2025-11-20 11:02:29
2010,1312,Molecular Biology,T11048,Bacteriophages and microbial interactions,1426,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10911,Chemical Synthesis and Analysis,1298,2025-11-20 11:02:29
2010,1312,Molecular Biology,T11879,Protist diversity and phylogeny,1100,2025-11-20 11:02:29
2010,1312,Molecular Biology,T11786,Geomagnetism and Paleomagnetism Studies,1066,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10211,Computational Drug Discovery Methods,1060,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10521,RNA and protein synthesis mechanisms,829,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10683,Mass Spectrometry Techniques and Applications,827,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10932,Microbial Metabolic Engineering and Bioproduction,799,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10407,Lipid Membrane Structure and Behavior,775,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10519,Advanced Proteomics Techniques and Applications,748,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10836,Metabolomics and Mass Spectrometry Studies,723,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10303,Photosynthetic Processes and Mechanisms,653,2025-11-20 11:02:29
2010,1312,Molecular Biology,T11710,Biomedical Text Mining and Ontologies,648,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10835,Carbohydrate Chemistry and Synthesis,630,2025-11-20 11:02:29
2010,1312,Molecular Biology,T10171,Biofuel production and bioconversion,617,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10796,Cooperative Communication and Network Coding,2348,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10715,Distributed and Parallel Computing Systems,2189,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10054,Parallel Computing and Optimization Techniques,2123,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10246,Mobile Ad Hoc Networks,2034,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T11181,Advanced Data Storage Technologies,1866,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10080,Energy Efficient Wireless Sensor Networks,1660,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10772,Distributed systems and fault tolerance,1546,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10829,Interconnection Networks and Systems,1358,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T11478,Caching and Content Delivery,1317,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10101,Cloud Computing and Resource Management,1289,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T11896,Opportunistic and Delay-Tolerant Networks,1263,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10148,Advanced MIMO Systems Optimization,1212,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10400,Network Security and Intrusion Detection,1188,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10317,Advanced Database Systems and Queries,1175,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T11158,Wireless Networks and Protocols,1141,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10575,Wireless Communication Networks Research,1003,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10742,Peer-to-Peer Network Technologies,998,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T12127,Software System Performance and Reliability,953,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T11409,Advanced Wireless Network Optimization,902,2025-11-20 11:02:29
2010,1705,Computer Networks and Communications,T10125,Advanced Wireless Communication Techniques,816,2025-11-20 11:02:29
2010,2303,Ecology,T11791,Microbial Community Ecology and Physiology,2471,2025-11-20 11:02:29
2010,2303,Ecology,T11048,Bacteriophages and microbial interactions,2180,2025-11-20 11:02:29
2010,2303,Ecology,T10199,Wildlife Ecology and Conservation,2158,2025-11-20 11:02:29
2010,2303,Ecology,T12073,Isotope Analysis in Ecology,1333,2025-11-20 11:02:29
2010,2303,Ecology,T10659,Marine animal studies overview,1303,2025-11-20 11:02:29
2010,2303,Ecology,T10015,Genomics and Phylogenetic Studies,1296,2025-11-20 11:02:29
2010,2303,Ecology,T13388,Rangeland and Wildlife Management,1234,2025-11-20 11:02:29
2010,2303,Ecology,T10302,Fish Ecology and Management Studies,1228,2025-11-20 11:02:29
2010,2303,Ecology,T10577,Hydrology and Sediment Transport Processes,1145,2025-11-20 11:02:29
2010,2303,Ecology,T10005,Ecology and Vegetation Dynamics Studies,1127,2025-11-20 11:02:29
2010,2303,Ecology,T10341,Coral and Marine Ecosystems Studies,1059,2025-11-20 11:02:29
2010,2303,Ecology,T10089,Avian ecology and behavior,1021,2025-11-20 11:02:29
2010,2303,Ecology,T10815,Parasite Biology and Host Interactions,930,2025-11-20 11:02:29
2010,2303,Ecology,T12097,Aquatic Invertebrate Ecology and Behavior,889,2025-11-20 11:02:29
2010,2303,Ecology,T10230,Marine and fisheries research,861,2025-11-20 11:02:29
2010,2303,Ecology,T11913,Animal Ecology and Behavior Studies,827,2025-11-20 11:02:29
2010,2303,Ecology,T10779,Coastal wetland ecosystem dynamics,818,2025-11-20 11:02:29
2010,2303,Ecology,T11056,Physiological and biochemical adaptations,779,2025-11-20 11:02:29
2010,2303,Ecology,T10111,Remote Sensing in Agriculture,771,2025-11-20 11:02:29
2010,2303,Ecology,T10765,Marine Biology and Ecology Research,741,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T10635,Hydraulic Fracturing and Reservoir Analysis,1468,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T12784,Modular Robots and Swarm Intelligence,839,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T10998,Heat Transfer and Optimization,732,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T12169,Non-Destructive Testing Techniques,672,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T10672,Design Education and Practice,656,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T11801,Reservoir Engineering and Simulation Methods,634,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T10717,Aluminum Alloys Composites Properties,619,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T10892,Drilling and Well Engineering,592,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T12099,Advanced materials and composites,536,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T11945,Heat Transfer Mechanisms,521,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T11737,Advanced Materials and Mechanics,497,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T11372,Hydraulic and Pneumatic Systems,490,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T11583,Advanced Measurement and Metrology Techniques,485,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T10850,Heat Transfer and Boiling Studies,474,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T11138,Tribology and Lubrication Engineering,456,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T10188,Advanced machining processes and optimization,453,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T11351,Catalysis and Hydrodesulfurization Studies,443,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T10700,Metal Forming Simulation Techniques,442,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T10204,Microstructure and mechanical properties,401,2025-11-20 11:02:29
2010,2210,Mechanical Engineering,T11091,Extraction and Separation Processes,399,2025-11-20 11:02:29
2010,2202,Aerospace Engineering,T10069,Antenna Design and Analysis,1142,2025-11-20 11:02:29
2010,2202,Aerospace Engineering,T11367,Particle accelerators and beam dynamics,1083,2025-11-20 11:02:29
